temperature,humidity,ph,water availability,season,label,Country,harvest season
23.28081,74.27607475,6.613341343,153.7447398,rainy,jute,South Africa,spring
23.98651719,82.09053379,6.096838784,167.0576456,rainy,jute,Nigeria,winter
24.48556447,83.20630007,6.132570523,192.2316221,rainy,jute,South Africa,spring
25.86705009,84.09985284,7.36008498,154.8390847,rainy,jute,Kenya,spring
23.5643831,79.46283115,7.321619041,185.25947,rainy,jute,South Africa,rainy
24.2248758,74.89465426,7.175170657,192.4931257,rainy,jute,Kenya,spring
25.49386782,86.97061481,7.299076163,176.5268267,rainy,jute,Nigeria,summer
24.97178693,79.47557931,6.842966479,195.7571622,rainy,jute,Nigeria,winter
24.80624984,82.09281674,6.356295568,156.3616174,rainy,jute,South Africa,rainy
23.16814977,76.66724969,6.508342839,157.1215052,rainy,jute,Kenya,summer
24.25133493,89.86454053,7.098227926,175.1742112,rainy,jute,Nigeria,winter
26.58361011,78.00774772,6.310699968,154.8238864,rainy,jute,Nigeria,spring
26.82489244,78.20392774,7.093328631,153.9199807,rainy,jute,Nigeria,winter
25.49674786,81.13449097,6.691074249,169.9288234,rainy,jute,South Africa,rainy
24.09874353,80.57226761,6.187746776,176.8604109,rainy,jute,Nigeria,winter
23.18866654,86.20899734,6.491506245,176.103677,rainy,jute,Nigeria,spring
26.24347471,78.51063754,6.855362875,183.4065252,rainy,jute,Kenya,summer
23.75091572,71.14782585,7.124571593,160.0889553,rainy,jute,South Africa,summer
26.13871511,79.1188943,6.067302109,171.4892533,rainy,jute,Nigeria,winter
26.14576648,71.23690851,6.432051512,193.1007598,rainy,jute,Nigeria,summer
26.91643698,73.48655995,6.253408852,171.4716375,rainy,jute,Sudan,winter
26.5232969,77.17331847,7.287318723,157.8548562,rainy,jute,South Africa,summer
23.81579631,80.94023552,7.161865733,190.312216,rainy,jute,Sudan,rainy
26.50838667,86.84264005,6.065898283,152.9801697,rainy,jute,Nigeria,spring
26.63952463,70.95705996,7.311077075,199.3355744,rainy,jute,Nigeria,summer
23.3250131,79.79609448,6.581693772,187.3096148,rainy,jute,Nigeria,winter
26.47549543,73.96164569,6.732826127,180.2513601,rainy,jute,South Africa,rainy
23.78756036,74.36794079,6.014572075,172.6442654,rainy,jute,South Africa,summer
25.49941707,75.99987588,6.663559451,193.7141828,rainy,jute,South Africa,summer
23.24925555,73.65346838,6.434610995,184.7674863,rainy,jute,Nigeria,summer
26.98582182,89.05587886,7.432768147,193.8778713,rainy,jute,Nigeria,rainy
23.61475336,86.14290267,6.987332927,150.2355238,rainy,jute,South Africa,spring
23.87484465,86.79261344,6.718725189,177.5147313,rainy,jute,South Africa,winter
23.92887902,88.07112278,6.880204617,154.6608736,rainy,jute,South Africa,winter
24.81441246,81.68688879,6.86106911,190.7886386,rainy,jute,Nigeria,summer
24.44743944,82.286484,6.7693455,190.9684885,rainy,jute,Nigeria,summer
26.57421679,73.81994896,7.26158085,159.3223075,rainy,jute,South Africa,summer
